address,LATITUDE,LONGITUDE
363 CLEMENTI AVE 2,1.312820692,103.768917
363 CLEMENTI AVE 2,1.312820683,103.768917
374 CLEMENTI AVE 4,1.319126186,103.7669837
898A WOODLANDS DR 50,1.435372245,103.7946751
859 WOODLANDS ST 83,1.439881884,103.7939668
859 WOODLANDS ST 83,1.439881756,103.7939648
23 BEDOK STH AVE 1,1.323347658,103.9328742
23 BEDOK STH AVE 1,1.323298617,103.9327626
7 EVERTON PK,1.276924352,103.8386795
7 EVERTON PK,1.277042412,103.839265
412 TAMPINES ST 41,1.359425154,103.9462705
341 CLEMENTI AVE 5,1.319120531,103.7690577
341 CLEMENTI AVE 5,1.319169017,103.769054
690F WOODLANDS DR 75,1.442685987,103.8074331
250 CHOA CHU KANG AVE 2,1.379308978,103.7453652
14 MARINE TER,1.303476179,103.9154117
223 SIMEI ST 4,1.342088992,103.9576471
445B FERNVALE RD,1.392247162,103.8740951
54 LOR 5 TOA PAYOH,1.337356664,103.8503907
234 BT PANJANG RING RD,1.378533377,103.7717891
203 SERANGOON CTRL,1.352069103,103.8732889
203 SERANGOON CTRL,1.352078409,103.8732889
48 STRATHMORE AVE,1.293802603,103.8077892
274A COMPASSVALE BOW,1.381553554,103.8905631
455A ANG MO KIO ST 44,1.368173762,103.8575206
671B JURONG WEST ST 65,1.343959799,103.7018955
770 PASIR RIS ST 71,1.375082496,103.9361118
201C COMPASSVALE DR,1.387725134,103.8935077
114 POTONG PASIR AVE 1,1.336774929,103.8633064
643 WOODLANDS RING RD,1.437685274,103.8015637
643 WOODLANDS RING RD,1.437696282,103.8015689
471B FERNVALE ST,1.396498756,103.8804473
131 BT BATOK WEST AVE 6,1.35073333,103.7462613
666 CHOA CHU KANG CRES,1.402439441,103.7499206
56 TELOK BLANGAH HTS,1.27425274,103.8124291
298 YISHUN ST 20,1.43580262,103.8350717
473 SEMBAWANG DR,1.451336282,103.8165224
663C PUNGGOL DR,1.400365494,103.9176319
279 TAMPINES ST 22,1.346292294,103.9516861
173 WOODLANDS ST 13,1.432967231,103.7778075
121 PASIR RIS ST 11,1.366869547,103.9545047
612 BEDOK RESERVOIR RD,1.33165867,103.9159374
404 PANDAN GDNS,1.319816613,103.7492833
172 GANGSA RD,1.379445266,103.7666671
120 BEDOK NTH ST 2,1.329973112,103.9375717
636 YISHUN ST 61,1.419797493,103.8393128
1B CANTONMENT RD,1.277799407,103.8414034
684C WOODLANDS DR 62,1.441401719,103.8039982
163 GANGSA RD,1.376263241,103.764451
186B RIVERVALE DR,1.392800098,103.9056101
482 JURONG WEST ST 41,1.347202706,103.7247686
482 JURONG WEST ST 41,1.347202715,103.7247686
335C ANCHORVALE CRES,1.398449033,103.8881554
727 TAMPINES ST 71,1.356225593,103.9354847
727 TAMPINES ST 71,1.356313499,103.9354839
157 HOUGANG ST 11,1.353014614,103.8797029
279B SENGKANG EAST AVE,1.385415595,103.8929861
669B EDGEFIELD PLAINS,1.404536069,103.9140128
511 JURONG WEST ST 52,1.347792672,103.7195911
636 WOODLANDS RING RD,1.436864723,103.8027013
421 JURONG WEST ST 42,1.350197638,103.7273488
880 TAMPINES AVE 8,1.351326082,103.9314788
611 YISHUN ST 61,1.420200856,103.8361529
611 YISHUN ST 61,1.420200859,103.8361529
679A JURONG WEST CTRL 1,1.344267256,103.7058337
357 HOUGANG AVE 7,1.372858509,103.8996487
357 HOUGANG AVE 7,1.372949404,103.8992113
401 BEDOK NTH AVE 3,1.330981735,103.9336046
425 CHOA CHU KANG AVE 4,1.38121893,103.7394824
725 ANG MO KIO AVE 6,1.372790817,103.8469112
619B PUNGGOL DR,1.402881227,103.911042
103 PASIR RIS ST 12,1.367695081,103.9584042
142 JLN BT MERAH,1.277008235,103.8280562
640 PASIR RIS DR 1,1.375784655,103.9404302
667 HOUGANG AVE 4,1.373785008,103.8838491
667 HOUGANG AVE 4,1.373785015,103.8838491
240 SERANGOON AVE 2,1.353237675,103.8694125
439 CHOA CHU KANG AVE 4,1.383724134,103.7397874
122 PENDING RD,1.377643751,103.7699751
104B ANG MO KIO ST 11,1.371511514,103.8384588
3B UPP BOON KENG RD,1.314298734,103.8728282
303 TAMPINES ST 32,1.351993625,103.9558732
118A JLN MEMBINA,1.281420282,103.8256452
742 YISHUN AVE 5,1.429720068,103.8331094
742 YISHUN AVE 5,1.429720076,103.8331094
406 YISHUN AVE 6,1.426070117,103.849303
210C PUNGGOL PL,1.399654404,103.8999156
22 HAVELOCK RD,1.288746037,103.8288242
22 HAVELOCK RD,1.288596672,103.8291763
77 LOR LIMAU,1.325073111,103.8548035
77 LOR LIMAU,1.325045676,103.8547627
108A CANBERRA WALK,1.447760566,103.8312747
430 CLEMENTI AVE 3,1.313292771,103.762553
101 CLEMENTI ST 14,1.322089368,103.7689334
207 CHOA CHU KANG CTRL,1.381128209,103.7477047
207 CHOA CHU KANG CTRL,1.38130422,103.747765
207 CHOA CHU KANG CTRL,1.38110322,103.7476937
93 C'WEALTH DR,1.305251938,103.800073
632B PUNGGOL DR,1.400843273,103.9131347
420 JURONG WEST ST 42,1.350571746,103.7271728
420 JURONG WEST ST 42,1.350571751,103.7271728
476 JURONG WEST ST 41,1.347715743,103.7241842
402 YISHUN RING RD,1.426549687,103.8472651
271C SENGKANG CTRL,1.385012435,103.8944149
69 BEDOK STH AVE 3,1.319350264,103.9436324
540 BEDOK NTH ST 3,1.331129729,103.9220926
427 BEDOK NTH RD,1.329108884,103.9277342
312 HOUGANG AVE 5,1.365460098,103.8942489
855 JURONG WEST ST 81,1.346919494,103.6961882
670C EDGEFIELD PLAINS,1.405342858,103.9139333
235 COMPASSVALE WALK,1.390900096,103.8995365
556 CHOA CHU KANG NTH 6,1.395772164,103.7437892
213 TAMPINES ST 23,1.354795323,103.9539356
753 WOODLANDS CIRCLE,1.44580506,103.7946403
716 CLEMENTI WEST ST 2,1.302409531,103.7628048
716 CLEMENTI WEST ST 2,1.301917877,103.7630734
8 ST. GEORGE'S LANE,1.323575758,103.8598772
324 TAH CHING RD,1.336379591,103.7234448
324 TAH CHING RD,1.336375666,103.7234505
353 WOODLANDS AVE 1,1.431771026,103.7850069
353 WOODLANDS AVE 1,1.431816487,103.7851624
11 TECK WHYE LANE,1.379762211,103.7549694
71 MARINE DR,1.304527645,103.908944
98 WHAMPOA DR,1.321580687,103.854151
923 JURONG WEST ST 92,1.339536503,103.6897999
369 YUNG AN RD,1.336981611,103.7197722
659 YISHUN AVE 4,1.421421833,103.8392494
413 ANG MO KIO AVE 10,1.363525812,103.8536753
564 PASIR RIS ST 51,1.368484411,103.9498221
457 CLEMENTI AVE 3,1.311799557,103.7672502
357 YISHUN RING RD,1.426091761,103.8459976
357 YISHUN RING RD,1.425907664,103.8459948
105 HENDERSON CRES,1.290214202,103.8223568
411 CHOA CHU KANG AVE 3,1.381059802,103.7412602
411 CHOA CHU KANG AVE 3,1.381059798,103.7412602
402 CHOA CHU KANG AVE 3,1.379202527,103.7394381
111 HO CHING RD,1.333889396,103.7233061
112 EDGEFIELD PLAINS,1.396245169,103.9070873
751 JURONG WEST ST 73,1.347609581,103.6992277
751 JURONG WEST ST 73,1.347610653,103.6992294
605 JURONG WEST ST 62,1.338457974,103.6995644
406 PASIR RIS DR 6,1.373766567,103.9553883
504A YISHUN ST 51,1.41776315,103.8443676
504A YISHUN ST 51,1.418070552,103.8440833
180B MARSILING RD,1.439056598,103.7783498
10 JLN RUMAH TINGGI,1.288200189,103.8083694
348 CLEMENTI AVE 5,1.316777163,103.7708971
38 KIM PONG RD,1.284864669,103.8305005
113 WHAMPOA RD,1.325833304,103.8571793
83 LOR 2 TOA PAYOH,1.335787912,103.847992
83 LOR 2 TOA PAYOH,1.335787904,103.847992
612 SENJA RD,1.384021046,103.7610342
802 FRENCH RD,1.307645824,103.8602692
111 SERANGOON NTH AVE 1,1.369047313,103.870584
804 YISHUN RING RD,1.417900674,103.8313453
50 HAVELOCK RD,1.289764755,103.8268029
50 HAVELOCK RD,1.289778139,103.8267937
50 HAVELOCK RD,1.28977814,103.8267938
50 HAVELOCK RD,1.289764755,103.8268029
418B FERNVALE LINK,1.391014857,103.8801933
15 BEDOK STH RD,1.320982226,103.9359566
15 BEDOK STH RD,1.320909667,103.9355419
112 BT BATOK WEST AVE 6,1.348173534,103.7450252
79B TOA PAYOH CTRL,1.334640783,103.8479903
299A COMPASSVALE ST,1.396241314,103.9026328
817 TAMPINES ST 81,1.347639667,103.936698
817 TAMPINES ST 81,1.347635077,103.9366956
181 BISHAN ST 13,1.34912208,103.8528809
181 BISHAN ST 13,1.349138096,103.8528785
605 BEDOK RESERVOIR RD,1.330236932,103.9135081
664 JLN DAMAI,1.334148702,103.9090056
758 WOODLANDS AVE 6,1.445793293,103.7954527
131 BISHAN ST 12,1.345575748,103.8509451
306 CHOA CHU KANG AVE 4,1.384956725,103.742878
111 HOUGANG AVE 1,1.354985765,103.8885575
408 CHOA CHU KANG AVE 3,1.379913836,103.740467
291B COMPASSVALE ST,1.395824871,103.8984976
328 HOUGANG AVE 5,1.368748246,103.8965345
328 HOUGANG AVE 5,1.368743698,103.8967971
328 HOUGANG AVE 5,1.368748246,103.8965345
928 YISHUN CTRL 1,1.427208078,103.8373771
201 BEDOK NTH ST 1,1.326130496,103.927924
201 BEDOK NTH ST 1,1.326098019,103.9280698
201 BEDOK NTH ST 1,1.326087684,103.9282325
675A JURONG WEST ST 64,1.34542577,103.7034646
291A BT BATOK ST 24,1.343667667,103.7560517
291A BT BATOK ST 24,1.343667663,103.7560517
102 GANGSA RD,1.379107628,103.7681538
222 SIMEI ST 4,1.341531004,103.956986
645 JURONG WEST ST 61,1.33903532,103.6964613
133 CLARENCE LANE,1.292316477,103.814606
355A YISHUN RING RD,1.426017176,103.8446546
138 SERANGOON NTH AVE 2,1.368226999,103.8755488
137 PASIR RIS ST 11,1.365158833,103.9572305
677D PUNGGOL DR,1.405880448,103.9101587
342 CHOA CHU KANG LOOP,1.383941558,103.7464256
63B LENGKOK BAHRU,1.289075068,103.8153184
51 CIRCUIT RD,1.324520452,103.8855146
416 SAUJANA RD,1.383196867,103.7684541
261C PUNGGOL WAY,1.405623025,103.8964704
228 JURONG EAST ST 21,1.342574721,103.7362904
303B ANCHORVALE LINK,1.387423768,103.8898488
38 BEO CRES,1.288553932,103.82729
207 ANG MO KIO AVE 1,1.365820895,103.8428478
209 TOA PAYOH NTH,1.341853483,103.8448147
425 FAJAR RD,1.385857994,103.769496
144 YISHUN ST 11,1.431023714,103.831365
2 DOVER RD,1.303107453,103.7829008
2 DOVER RD,1.303103439,103.782905
109 WHAMPOA RD,1.327148176,103.8557009
522 HOUGANG AVE 6,1.373424665,103.8918569
251 KIM KEAT LINK,1.331546892,103.8570174
223C COMPASSVALE WALK,1.388712682,103.8977562
116B RIVERVALE DR,1.382059915,103.9023554
412 YISHUN RING RD,1.425531445,103.8469619
28 KELANTAN RD,1.30581076,103.8574796
19 EUNOS CRES,1.32427584,103.9032055
121 YUAN CHING RD,1.335704025,103.7240782
290G BT BATOK ST 24,1.343377778,103.7571747
37 CHAI CHEE AVE,1.325442004,103.9262076
147 BEDOK RESERVOIR RD,1.334881942,103.9117789
299 YISHUN ST 20,1.43630991,103.834571
820 TAMPINES ST 81,1.347929653,103.9361199
59 MARINE TER,1.305856485,103.9147299
59 MARINE TER,1.305856485,103.9147299
59 MARINE TER,1.305859665,103.9147218
167 WOODLANDS ST 11,1.433593706,103.7758841
507A YISHUN AVE 4,1.415287923,103.8398465
542 WOODLANDS DR 16,1.427731875,103.7936251
268A COMPASSVALE LINK,1.384168694,103.8966479
704 JURONG WEST ST 71,1.34079663,103.6951834
311 SERANGOON AVE 2,1.353762881,103.8663265
146 POTONG PASIR AVE 1,1.331800783,103.8672428
465 UPP SERANGOON RD,1.371907883,103.8970129
543 ANG MO KIO AVE 10,1.374301144,103.8562356
419 CHOA CHU KANG AVE 4,1.381925769,103.7415605
429 WOODLANDS ST 41,1.426616849,103.7729486
891A TAMPINES AVE 8,1.348710101,103.9309634
10 HOLLAND AVE,1.308149971,103.7942752
792 YISHUN RING RD,1.420500376,103.8323761
286A COMPASSVALE CRES,1.397355778,103.8961933
250 YISHUN AVE 9,1.435530626,103.8416736
405 PASIR RIS DR 6,1.373622502,103.9559322
13 JOO SENG RD,1.335704462,103.879466
13 JOO SENG RD,1.335772405,103.8793011
57 CHAI CHEE DR,1.325926451,103.9203125
63 NEW UPP CHANGI RD,1.323784101,103.939939
55 LOR 5 TOA PAYOH,1.337359774,103.8511978
55 LOR 5 TOA PAYOH,1.337359769,103.8511978
72 TELOK BLANGAH HTS,1.276117977,103.80959
107B EDGEFIELD PLAINS,1.396837235,103.9072482
980A BUANGKOK CRES,1.379563534,103.8804544
103C EDGEFIELD PLAINS,1.397266608,103.9045384
772 BEDOK RESERVOIR VIEW,1.336462568,103.9378955
141 LOR AH SOO,1.353090143,103.8839606
331 SERANGOON AVE 3,1.34964854,103.8702122
44 MARINE CRES,1.304733486,103.913088
593B MONTREAL LINK,1.45136997,103.8283246
448 JURONG WEST ST 42,1.352632579,103.719401
108 HOUGANG AVE 1,1.352772196,103.8900986
108 HOUGANG AVE 1,1.352773933,103.8900932
120 SERANGOON NTH AVE 1,1.367266293,103.8710707
167 HOUGANG AVE 1,1.351815936,103.8884481
618B PUNGGOL DR,1.40146582,103.912122
278C COMPASSVALE BOW,1.382863776,103.8909864
351C ANCHORVALE RD,1.393745698,103.8869018
527 BT BATOK ST 51,1.357078842,103.7515452
676B JURONG WEST ST 64,1.346002188,103.7041892
51 LOR 6 TOA PAYOH,1.337783376,103.8525075
315 JURONG EAST ST 32,1.346034329,103.7328505
833 TAMPINES ST 83,1.350689363,103.9339915
838 WOODLANDS ST 82,1.441899984,103.7912336
864 JURONG WEST ST 81,1.349483401,103.6945561
40 HOLLAND DR,1.307175908,103.7935003
99A LOR 2 TOA PAYOH,1.338785343,103.8468731
514 CHOA CHU KANG ST 51,1.390305083,103.7430879
718 PASIR RIS ST 72,1.382443154,103.9363714
821 WOODLANDS ST 82,1.440822385,103.7901649
811 HOUGANG CTRL,1.371871116,103.8937902
707 CHOA CHU KANG ST 53,1.39061452,103.7471555
707 CHOA CHU KANG ST 53,1.390381512,103.747116
707 CHOA CHU KANG ST 53,1.390379126,103.7472087
103 CLEMENTI ST 14,1.322588548,103.7691762
54 GEYLANG BAHRU,1.323883719,103.8678648
624 HOUGANG AVE 8,1.370175471,103.8822302
255 SERANGOON CTRL DR,1.355062005,103.8708719
255 SERANGOON CTRL DR,1.355062011,103.8708719
794 YISHUN RING RD,1.419965522,103.8322044
975 HOUGANG ST 91,1.377159675,103.87968
323A SENGKANG EAST WAY,1.392710078,103.8929995
151 PETIR RD,1.377129628,103.7661712
209 PASIR RIS ST 21,1.366585857,103.96155
450C TAMPINES ST 42,1.357135378,103.9522522
81 LOR 4 TOA PAYOH,1.335410349,103.8504235
268 PASIR RIS ST 21,1.365289934,103.9630144
773 BEDOK RESERVOIR VIEW,1.336316022,103.9374579
407 ANG MO KIO AVE 10,1.361913472,103.8552477
407 ANG MO KIO AVE 10,1.361913472,103.8552477
407 ANG MO KIO AVE 10,1.361913472,103.8552477
861 TAMPINES AVE 5,1.355064376,103.9372824
103 AH HOOD RD,1.327962675,103.844827
569 PASIR RIS ST 51,1.369653123,103.9491693
684 RACE COURSE RD,1.314307076,103.8566595
113 BT PURMEI RD,1.274770125,103.8269323
113 BT PURMEI RD,1.274770135,103.8269323
167C PUNGGOL EAST,1.394388962,103.9147524
231B SUMANG LANE,1.402127355,103.8914648
95 C'WEALTH DR,1.305387463,103.8010632
102 PASIR RIS ST 12,1.367484273,103.9580411
339B SEMBAWANG CL,1.448015957,103.8175607
130 BEDOK RESERVOIR RD,1.333436226,103.912338
667C JURONG WEST ST 65,1.341148412,103.7022958
667C JURONG WEST ST 65,1.341148421,103.7022957
575 ANG MO KIO AVE 10,1.371388551,103.8559533
7 TG PAGAR PLAZA,1.276954454,103.8431539
7 TG PAGAR PLAZA,1.277120122,103.8431177
607 WOODLANDS RING RD,1.43665493,103.7962315
899B WOODLANDS DR 50,1.436133346,103.7952643
899B WOODLANDS DR 50,1.436133348,103.7952643
116B JLN TENTERAM,1.32754908,103.8608074
225 PASIR RIS ST 21,1.371157638,103.9611184
2 MARINE TER,1.304467615,103.9181741
461 PASIR RIS DR 4,1.371141962,103.9588192
123 MARSILING RISE,1.439112423,103.7789491
220B BEDOK CTRL,1.325477105,103.9343482
217A JURONG EAST ST 21,1.340454914,103.7384267
301 WOODLANDS ST 31,1.43150527,103.7735157
212 PASIR RIS ST 21,1.367778552,103.9607657
212 PASIR RIS ST 21,1.367547246,103.9605819
312 YISHUN RING RD,1.431416566,103.8414574
312 YISHUN RING RD,1.431582354,103.8412806
413 EUNOS RD 5,1.318517578,103.8987875
413 EUNOS RD 5,1.318517581,103.8987875
414 TAMPINES ST 41,1.359811956,103.9465495
99 BEDOK NTH AVE 4,1.333932177,103.9394703
194 RIVERVALE DR,1.392609562,103.9015926
194 RIVERVALE DR,1.392609558,103.9015926
47 JLN BAHAGIA,1.327504822,103.8568971
231 BT BATOK EAST AVE 5,1.34908255,103.7545182
506A YISHUN AVE 4,1.415931318,103.8400149
117 MARSILING RISE,1.438154706,103.7801109
669C JURONG WEST ST 64,1.343507819,103.7028158
272C SENGKANG CTRL,1.384273327,103.893821
486 SEGAR RD,1.389240608,103.7716208
839 JURONG WEST ST 81,1.34357907,103.6927717
306 SHUNFU RD,1.350291432,103.8393013
143 SERANGOON NTH AVE 1,1.367360767,103.8729254
297B CHOA CHU KANG AVE 2,1.377351206,103.743105
328 YISHUN RING RD,1.429779542,103.8430569
224B COMPASSVALE WALK,1.388211728,103.897871
507 HOUGANG AVE 8,1.372406483,103.8876124
356 WOODLANDS AVE 5,1.433275633,103.7849719
455 JURONG WEST ST 42,1.351065505,103.7185278
455 JURONG WEST ST 42,1.351065498,103.7185278
724 YISHUN ST 71,1.426474819,103.8299159
269B PUNGGOL FIELD,1.403443932,103.8986665
601C PUNGGOL CTRL,1.40267897,103.9081061
601 JURONG WEST ST 62,1.339661774,103.7001378
149 BT BATOK WEST AVE 6,1.349282227,103.7443419
836 TAMPINES ST 82,1.350576894,103.9352048
146 BT BATOK WEST AVE 6,1.349668909,103.7440835
201A TAMPINES ST 21,1.353264894,103.9526122
201A TAMPINES ST 21,1.353264124,103.9526074
545 BT PANJANG RING RD,1.381596417,103.7634963
545 BT PANJANG RING RD,1.381596421,103.7634963
375 HOUGANG ST 31,1.363158279,103.8895552
150 MEI LING ST,1.294903079,103.8036993
150 MEI LING ST,1.294903079,103.8036993
146 LOR 2 TOA PAYOH,1.334664095,103.8464514
12 DOVER CL EAST,1.304992003,103.7858075
859 TAMPINES AVE 5,1.354686349,103.9380515
683C WOODLANDS DR 62,1.441115099,103.8033479
101 SIMEI ST 1,1.340710468,103.9512727
101 SIMEI ST 1,1.340849911,103.9514337
844 YISHUN ST 81,1.415443469,103.8352151
844 YISHUN ST 81,1.415625173,103.8354465
154 WOODLANDS ST 13,1.434687161,103.7754301
528C PASIR RIS ST 51,1.370985309,103.9482169
73A REDHILL RD,1.28793757,103.8167909
117C RIVERVALE DR,1.383352625,103.9032214
191 BOON LAY DR,1.343765689,103.712164
471A FERNVALE ST,1.396040947,103.8807354
363 HOUGANG AVE 5,1.369900384,103.8963935
183 BISHAN ST 13,1.350458535,103.8524762
430C FERNVALE LINK,1.394589763,103.8782814
430C FERNVALE LINK,1.394589763,103.8782814
137 SIMEI ST 1,1.347580094,103.9563105
978C BUANGKOK CRES,1.380015003,103.8787419
112 WHAMPOA RD,1.325925012,103.8568231
112 WHAMPOA RD,1.326001541,103.8567322
201C PUNGGOL FIELD,1.399331482,103.903712
434 CHOA CHU KANG AVE 4,1.384446824,103.7410895
124A BT MERAH VIEW,1.284887054,103.8227818
124A BT MERAH VIEW,1.284887046,103.8227818
467 TAMPINES ST 44,1.359968527,103.9546659
154 SERANGOON NTH AVE 1,1.370129834,103.8731155
765 YISHUN ST 72,1.425023537,103.8339735
848 YISHUN ST 81,1.41624345,103.835249
848 YISHUN ST 81,1.41607677,103.8355758
848 YISHUN ST 81,1.416243446,103.835249
271 QUEEN ST,1.300932673,103.853991
132 POTONG PASIR AVE 1,1.334175483,103.8656107
44 CIRCUIT RD,1.32665458,103.886119
684C CHOA CHU KANG CRES,1.404543658,103.7472827
179 LOMPANG RD,1.379846762,103.7650757
373 CLEMENTI AVE 4,1.319490182,103.7673379
293D COMPASSVALE CRES,1.396742166,103.8953316
163 TAMPINES ST 12,1.349532231,103.9474591
228 PENDING RD,1.375346635,103.7709554
503B CANBERRA LINK,1.450380428,103.8220618
503B CANBERRA LINK,1.450394565,103.8220664
864 YISHUN AVE 4,1.416672578,103.8392423
17 ST. GEORGE'S RD,1.323905297,103.8623845
23 JLN MEMBINA,1.284748327,103.8268757
450A SENGKANG WEST WAY,1.394468148,103.8735067
401 WOODLANDS ST 41,1.430449083,103.7727759
401 WOODLANDS ST 41,1.430448577,103.7727741
401 WOODLANDS ST 41,1.43044858,103.7727741
117 BEDOK NTH RD,1.330654548,103.9384963
29 GHIM MOH LINK,1.308694738,103.7840488
420 WOODLANDS ST 41,1.428140097,103.7745744
197B PUNGGOL FIELD,1.400131511,103.9066476
633A YISHUN ST 61,1.419130541,103.8398203
229 LOR 8 TOA PAYOH,1.338718312,103.8591946
180 BISHAN ST 13,1.348489892,103.8523928
271 BISHAN ST 24,1.35661576,103.8423176
271 BISHAN ST 24,1.356615758,103.8423176
7 PINE CL,1.307675732,103.882412
515 PASIR RIS ST 52,1.374144156,103.9429572
515 PASIR RIS ST 52,1.374144176,103.9429572
255 PASIR RIS ST 21,1.368227454,103.9642038
438 FAJAR RD,1.382776617,103.7702967
438 FAJAR RD,1.382775369,103.7702976
438 FAJAR RD,1.382776617,103.7702967
667 WOODLANDS RING RD,1.438645519,103.7979184
1G CANTONMENT RD,1.275532291,103.8412746
217 LOR 8 TOA PAYOH,1.342658708,103.8546656
283 TOH GUAN RD,1.339085068,103.747058
106 TOWNER RD,1.32102001,103.8609978
106 TOWNER RD,1.320317021,103.8584761
106 TOWNER RD,1.321020012,103.8609978
115B CANBERRA WALK,1.446311229,103.8294169
687B CHOA CHU KANG DR,1.404405693,103.7506689
253A ANG MO KIO ST 21,1.369946401,103.8342845
137 YISHUN RING RD,1.431983196,103.8302534
840 YISHUN ST 81,1.415715362,103.8334104
714 ANG MO KIO AVE 6,1.371096498,103.8462315
86 BEDOK NTH ST 4,1.332540844,103.9389893
153 GANGSA RD,1.374972167,103.765519
309 SHUNFU RD,1.350912963,103.8375852
470 ANG MO KIO AVE 10,1.3640862,103.8566924
470 ANG MO KIO AVE 10,1.364098079,103.8566942
203 PASIR RIS ST 21,1.366945708,103.9620725
40 BEDOK STH RD,1.320986319,103.93981
262 JURONG EAST ST 24,1.344127134,103.7411124
262 JURONG EAST ST 24,1.344127143,103.7411124
506 JELAPANG RD,1.387033455,103.7681207
266 BOON LAY DR,1.346103106,103.7063127
563 ANG MO KIO AVE 3,1.369872141,103.8580035
438 HOUGANG AVE 8,1.378043936,103.8931526
526B PASIR RIS ST 51,1.367892757,103.9470327
244 BT PANJANG RING RD,1.380919582,103.7718192
583 PASIR RIS ST 53,1.375757771,103.9471064
138B YUAN CHING RD,1.32841511,103.7243041
207B COMPASSVALE LANE,1.384962863,103.898228
323 HOUGANG AVE 5,1.367227506,103.8977983
588B ANG MO KIO ST 52,1.371975713,103.8531509
107 LENGKONG TIGA,1.324954599,103.9101751
1 QUEEN'S RD,1.317266295,103.8067829
110C PUNGGOL FIELD,1.395397332,103.910034
26C JLN MEMBINA,1.282757974,103.8252056
138 BISHAN ST 12,1.344763264,103.8522068
40 TEBAN GDNS RD,1.321350377,103.7420311
873 YISHUN ST 81,1.414694801,103.8369503
102 JURONG EAST ST 13,1.336096579,103.7382192
926 TAMPINES ST 91,1.346014252,103.9409852
325B SENGKANG EAST WAY,1.392908491,103.8906755
325B SENGKANG EAST WAY,1.392908499,103.8906755
669 HOUGANG AVE 8,1.373370225,103.8840994
255 KIM KEAT AVE,1.331659373,103.8577615
326C SUMANG WALK,1.412404594,103.9001778
329B ANCHORVALE ST,1.395762815,103.8894668
108B CANBERRA WALK,1.448189517,103.8318569
459 SEGAR RD,1.387611612,103.7717174
31 GHIM MOH LINK,1.309603663,103.7840235
115A YISHUN RING RD,1.43331769,103.8275154
134 YISHUN ST 11,1.432376505,103.8314109
541 BT PANJANG RING RD,1.382451538,103.7634792
720 JURONG WEST AVE 5,1.344339503,103.6975781
720 JURONG WEST AVE 5,1.344351373,103.6974973
720 JURONG WEST AVE 5,1.344351382,103.6974973
90 BEDOK NTH ST 4,1.332149272,103.9404499
935 TAMPINES ST 91,1.345634287,103.9410774
935 TAMPINES ST 91,1.345745777,103.9413482
307B ANCHORVALE RD,1.389544653,103.8874435
602 JURONG WEST ST 62,1.339253398,103.7002192
7 KIM TIAN PL,1.283485112,103.8270438
721 TAMPINES ST 71,1.359920231,103.936352
402 PANDAN GDNS,1.320755478,103.7495197
49 WHAMPOA STH,1.324487375,103.8663682
49 WHAMPOA STH,1.324487374,103.8663682
212A COMPASSVALE DR,1.386398212,103.89996
212A COMPASSVALE DR,1.386398218,103.89996
212 SERANGOON AVE 4,1.356800909,103.8730511
